,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2190,1.49043777133397,1.5635868475299348,1.8052939786305529,1.4877798652357486,1.314751530377655,1.7540252997015044,1.4746453804121322,-1.4617604777121584,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2191,-0.0249987217271504,1.49043777133397,-0.7808010368475842,-1.0292568539554052,-0.5152646615183756,-1.0564497846281726,0.0953047395619265,-0.6822174383660458,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2192,0.3041393965382126,-0.0267534228604857,0.0214895449536538,-1.4643180489831684,-1.8768997113872363,-2.0099482243456275,1.706991389090407,1.953716282823278,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
2193,1.233780213054228,0.302302761207154,-0.2134183104693364,0.2913040969127283,-0.7677811505475464,-0.3794702417314756,-0.3383101691860224,1.2152186340946822,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
2194,-0.514263353187219,1.233780213054228,0.0486958897392714,1.119865296701334,0.1634184929745324,0.8772775570215986,-0.9341143188824556,0.6396605901536976,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2195,-1.3126728439306583,-0.514263353187219,-0.0258760623348427,-0.4059973104026768,0.8555760352340864,0.449246254590455,-0.370061591878381,-0.5732431733648116,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
2196,0.8305495738115737,-1.314751530377655,1.8924393278632223,0.8243740026584405,1.048818369066697,1.2547015472697836,1.7622528162240108,0.90203196451436,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,1.0610583135655496,0.8280755562333212,-0.153648829073825,0.617221140693576,-0.1928251947096601,0.2530754144422007,-0.2666832051790871,-0.9046698697407304,0,1,0,1,1,1,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2198,0.1500999058535525,1.0595196368107969,-0.4079028551902831,-0.6428924144480004,-0.4395653732552433,-0.7654278826148356,0.2776049846230413,-0.3281117741878351,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2199,-0.2922192892129566,0.1474394559644544,-0.2585127675570276,0.8330286854637896,-1.4317885724070218,-0.6646129087897901,0.3004671450476593,-0.0601145763811539,0,1,1,0,1,1,1,1,0,1,1,3,2,3,3,2,3,3,1,1,3
2200,0.4570213452417685,-0.2931347263348494,-1.2942145492839332,-0.4864304559933351,-1.8234878795761205,-1.6294441246143263,-0.8811502007455464,1.832815918720508,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2201,-1.0427569340257627,0.4560479563285248,-0.1208891119302807,-1.2060929172580273,1.4746453804121322,0.3757027965101716,-0.3870213828892882,-0.7249064116570504,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
2202,1.1863620391372132,-1.0442686961541103,-0.4376341596094167,-0.3087354919396589,-1.45414457285427,-1.2527768910200208,0.8380023366256351,-0.5152646615183756,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2203,-0.2694106183498883,1.184591128734337,-0.0671452634156621,1.4541445728542723,-0.4145839958179357,0.8530493991285366,-1.4416356761876887,1.8618005381268,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
2204,0.3013848261883602,-0.271230006562688,1.0042556111392198,1.5488674963329911,-0.2161108665134871,1.068789679801422,-0.016226262424736,1.4668852346425416,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
2205,-0.640737121083861,0.2995497168722635,0.4815003208984815,-0.9616028780192908,0.2913040969127283,-0.4736363181341483,1.1705555658379532,-0.6321454900578637,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
2206,-0.9450240340862428,-0.640737121083861,0.5182716939618797,-0.6789006091178897,-0.3794702417314756,-0.750233533391321,1.321021931031584,-0.2377095603694443,3,3,3,2,3,2,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
